draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
41,3,0.006511500626992202,-0.4806721871533495,0.05990983533058928,0.6183675933223184,True,True,1.0297504705300255e-15,-0.19908128054688812,0.0326679156885019,0.8194832825765095,True,True,1.1006041908683012e-09,0.2581489964821508,0.1863798035610214,1.2945316849227673,True,False,0.16603119212608908,-0.3094190419860318,0.029450783734655265,0.7338731819089539,True,True,8.079379593697596e-26,-0.05667897853624425,0.06809391542181852,0.9448973530150022,True,False,0.4052030623426117
42,3,0.036952040117934626,-0.5763304337146196,0.05990983533058928,0.5619567250662969,True,True,6.585447903164149e-22,-0.16187428309033383,0.0326679156885019,0.8505481261011039,True,True,7.227609634485611e-07,0.18010641129349528,0.1863798035610214,1.197344767348519,True,False,0.3338736689535916,-0.25452711195635713,0.029450783734655265,0.7752830333660632,True,True,5.501719182339893e-18,-0.024630638105361747,0.06809391542181852,0.9756702208833833,True,False,0.7175644954401305
43,3,0.03318703354786053,-0.5987096485960276,0.05990983533058928,0.5495202530432934,True,True,1.6271278140499452e-23,-0.22290558689574433,0.0326679156885019,0.8001903941873949,True,True,8.892332096248912e-12,0.08845439531902768,0.1863798035610214,1.0924844290705398,True,False,0.6350776886530085,-0.33294741626855867,0.029450783734655265,0.7168078855980632,True,True,1.236521623868498e-29,-0.005195636780879675,0.06809391542181852,0.9948178371945058,True,False,0.9391795959279091
44,3,0.013021227975674288,-0.5233061213731129,0.05990983533058928,0.5925582364871728,True,True,2.438825560619608e-18,-0.22138513187490283,0.0326679156885019,0.801407973092281,True,True,1.228355408683565e-11,0.054168572817684495,0.1863798035610214,1.0556625431660753,True,False,0.771330166248693,-0.3105417213269947,0.029450783734655265,0.7330497399658565,True,True,5.389881016027656e-26,-0.02802301015774949,0.06809391542181852,0.972365992248955,True,False,0.6806804905963297
45,3,0.03736869256237111,-0.634907598986068,0.05990983533058928,0.5299844571563579,False,True,3.053366312459865e-26,-0.23535815835140012,0.0326679156885019,0.7902877507767029,True,True,5.822896523675642e-13,-0.049563175760635854,0.1863798035610214,0.9516450353383676,True,False,0.7902964481622022,-0.2904390781533335,0.029450783734655265,0.7479350935112767,True,True,6.09192480915792e-23,0.019820534105587033,0.06809391542181852,1.0200182651091299,True,False,0.7709928625950379
46,3,0.01867156601916024,-0.5836763442823213,0.05990983533058928,0.5578437664296089,True,True,1.9845138761009476e-22,-0.20409653985332862,0.0326679156885019,0.8153836503694925,True,True,4.167690664188028e-10,-0.008965960917695345,0.1863798035610214,0.9910741134520494,True,False,0.9616318752370081,-0.30538787430632197,0.029450783734655265,0.7368375186157511,True,True,3.4155186842921072e-25,0.05268914499832954,0.06809391542181852,1.0541019213301894,True,False,0.439065808172309
47,3,0.012286707359918362,-0.46743830858618785,0.05990983533058928,0.6266053836937937,True,True,6.075836523253381e-15,-0.19562087783504853,0.0326679156885019,0.8223239368190761,True,True,2.1222137394855263e-09,-0.31737957655965215,0.1863798035610214,0.7280543503050964,True,False,0.08859340319235813,-0.2823490714953868,0.029450783734655265,0.7540104350392184,True,True,9.055198907286955e-22,-0.021090120830179658,0.06809391542181852,0.9791307205198182,True,False,0.7567730731787294
48,3,0.02838769359178021,-0.5275733101882137,0.05990983533058928,0.5900350658595582,True,True,1.2955020511293166e-18,-0.23348156934330713,0.0326679156885019,0.791772188487155,True,True,8.861630526910025e-13,-0.07494618378305473,0.1863798035610214,0.9277934153167653,True,False,0.6875991212654969,-0.3579481850945171,0.029450783734655265,0.6991092983502792,False,True,5.454991624657325e-34,0.0006717943675272843,0.06809391542181852,1.0006720200719028,True,False,0.9921284353314542
49,3,0.0335821446895479,-0.5826240010631564,0.05990983533058928,0.5584311185283596,True,True,2.358724172803749e-22,-0.26594862174679373,0.0326679156885019,0.7664785068161907,False,True,3.9211362240138333e-16,-0.3300596913565286,0.1863798035610214,0.718880821179795,True,False,0.07657760255035718,-0.3005328591635989,0.029450783734655265,0.7404235740591392,True,True,1.8913896664822065e-24,0.0013282536686249496,0.06809391542181852,1.0013291361882224,True,False,0.9844372895114197
50,3,0.03504715406190129,-0.611097091789141,0.05990983533058928,0.5427550901692453,True,True,1.977018222044567e-24,-0.17533726987658463,0.0326679156885019,0.8391739449425724,True,True,7.994079111019088e-08,-0.07187057015038684,0.1863798035610214,0.9306513420796141,True,False,0.6997829265222308,-0.2721487791926645,0.029450783734655265,0.761740921459443,True,True,2.4466285263582102e-20,-0.009738833410553569,0.06809391542181852,0.9903084354552233,True,False,0.8862739030557465
51,3,0.017859606331632822,-0.525693629607442,0.05990983533058928,0.591145186323912,True,True,1.7128898255584974e-18,-0.24403179763577745,0.0326679156885019,0.783462721604516,True,True,8.014880250752021e-14,-0.2374713065499442,0.1863798035610214,0.7886195188712167,True,False,0.20261885480445374,-0.30395657798881265,0.029450783734655265,0.7378929065490066,True,True,5.6729683216113975e-25,0.045914218052056914,0.06809391542181852,1.0469845947266847,True,False,0.5001346912696301
52,3,0.03651553822511281,-0.6121749148656125,0.05990983533058928,0.5421704113549496,True,True,1.6424471693660702e-24,-0.14923640696495205,0.0326679156885019,0.8613654580333079,True,True,4.917269694164019e-06,0.06839917144508392,0.1863798035610214,1.0707926530319245,True,False,0.7136278886466314,-0.30345032810592054,0.029450783734655265,0.7382665593193893,True,True,6.784316913414985e-25,-0.010722566456061984,0.06809391542181852,0.9893347153408719,True,False,0.8748765604165686
53,4,0.014880436367198898,-0.5447315264214765,0.05990983533058928,0.5799974764372035,True,True,9.676741816103094e-20,-0.18593517026298892,0.0326679156885019,0.8303274231455566,True,True,1.2579887777397031e-08,0.3579683610876643,0.1863798035610214,1.4304203628194878,True,False,0.05477720669188969,-0.30882840181591853,0.029450783734655265,0.734306764923126,True,True,9.991124762441581e-26,-0.15630827308524153,0.06809391542181852,0.8552954851484957,False,True,0.02170558748527278
